Time,Centre position X,Centre position Y,In Periphery,In Center
0:16:27.521,742.8,111.9,1,0
0:16:27.706,735.6,113.7,1,0
0:16:27.738,733.9,111.9,1,0
0:16:27.891,746.3,97.7,1,0
0:16:27.923,748.1,96.0,1,0
0:16:27.954,748.1,94.2,1,0
0:16:27.992,748.1,96.0,1,0
0:16:28.039,748.1,94.2,1,0
0:16:28.070,748.1,94.2,1,0
0:16:28.108,748.1,94.2,1,0
0:16:28.140,748.1,94.2,1,0
0:16:28.193,748.1,94.2,1,0
0:16:28.224,748.1,94.2,1,0
0:16:28.271,748.1,94.2,1,0
0:16:28.293,748.1,96.0,1,0
0:16:28.324,748.1,94.2,1,0
0:16:28.355,748.1,94.2,1,0
0:16:28.393,748.1,96.0,1,0
0:16:28.440,748.1,96.0,1,0
0:16:28.471,748.1,96.0,1,0
0:16:28.509,748.1,96.0,1,0
0:16:28.540,746.3,96.0,1,0
0:16:28.571,746.3,96.0,1,0
0:16:28.594,746.3,96.0,1,0
0:16:28.625,746.3,96.0,1,0
0:16:28.656,746.3,96.0,1,0
0:16:28.694,741.0,101.3,1,0
0:16:28.725,742.8,101.3,1,0
0:16:28.756,742.8,101.3,1,0
0:16:28.810,741.0,103.1,1,0
0:16:28.841,741.0,101.3,1,0
0:16:28.878,746.3,96.0,1,0
0:16:28.910,746.3,96.0,1,0
0:16:28.941,746.3,96.0,1,0
0:16:28.972,746.3,96.0,1,0
0:16:28.994,746.3,96.0,1,0
0:16:29.025,746.3,96.0,1,0
0:16:29.056,746.3,96.0,1,0
0:16:29.094,746.3,96.0,1,0
0:16:29.125,746.3,96.0,1,0
0:16:29.157,746.3,96.0,1,0
0:16:29.210,746.3,96.0,1,0
0:16:29.242,746.3,96.0,1,0
0:16:29.273,746.3,96.0,1,0
0:16:29.395,742.8,101.3,1,0
0:16:29.427,742.8,103.1,1,0
0:16:29.458,742.8,103.1,1,0
0:16:29.496,741.0,103.1,1,0
0:16:29.527,741.0,103.1,1,0
0:16:29.574,742.8,103.1,1,0
0:16:29.611,741.0,103.1,1,0
0:16:29.643,741.0,104.8,1,0
0:16:29.696,741.0,104.8,1,0
0:16:29.743,741.0,103.1,1,0
0:16:29.774,741.0,103.1,1,0
0:16:29.796,741.0,103.1,1,0
0:16:29.827,742.8,101.3,1,0
0:16:29.859,742.8,103.1,1,0
0:16:29.896,742.8,103.1,1,0
0:16:29.927,741.0,103.1,1,0
0:16:29.974,741.0,104.8,1,0
0:16:30.012,741.0,104.8,1,0
0:16:30.043,741.0,104.8,1,0
0:16:30.074,741.0,104.8,1,0
0:16:30.096,741.0,104.8,1,0
0:16:30.129,741.0,104.8,1,0
0:16:30.160,741.0,104.8,1,0
0:16:30.197,741.0,104.8,1,0
0:16:30.229,741.0,104.8,1,0
0:16:30.260,741.0,104.8,1,0
0:16:30.344,739.2,108.4,1,0
0:16:30.376,739.2,110.2,1,0
0:16:30.413,737.4,108.4,1,0
0:16:30.444,737.4,108.4,1,0
0:16:30.598,733.9,106.6,1,0
0:16:30.629,732.1,108.4,1,0
0:16:30.698,730.3,106.6,1,0
0:16:30.745,728.5,106.6,1,0
0:16:30.776,725.0,106.6,1,0
0:16:30.814,726.8,108.4,1,0
0:16:30.845,725.0,111.9,1,0
0:16:30.866,726.8,115.5,1,0
0:16:30.898,728.5,115.5,1,0
0:16:30.929,726.8,115.5,1,0
0:16:30.961,726.8,115.5,1,0
0:16:30.999,725.0,117.3,1,0
0:16:31.030,723.2,119.1,1,0
0:16:31.061,719.7,113.7,1,0
0:16:31.115,717.9,113.7,1,0
0:16:31.215,709.0,113.7,1,0
0:16:31.461,689.4,103.1,1,0
0:16:31.678,637.9,92.4,1,0
0:16:31.700,629.0,90.6,1,0
0:16:31.731,623.7,88.8,1,0
0:16:31.762,616.6,87.1,1,0
0:16:31.800,611.3,87.1,1,0
0:16:31.831,605.9,87.1,1,0
0:16:31.863,598.8,88.8,1,0
0:16:31.916,593.5,90.6,1,0
0:16:31.948,589.9,90.6,1,0
0:16:31.979,589.9,94.2,1,0
0:16:32.001,581.1,90.6,1,0
0:16:32.032,582.8,94.2,1,0
0:16:32.079,582.8,97.7,1,0
0:16:32.101,581.1,99.5,1,0
0:16:32.133,579.3,101.3,1,0
0:16:32.164,577.5,101.3,1,0
0:16:32.202,575.7,101.3,1,0
0:16:32.233,572.2,101.3,1,0
0:16:32.280,566.8,101.3,1,0
0:16:32.317,563.3,99.5,1,0
0:16:32.348,558.0,99.5,1,0
0:16:32.380,554.4,99.5,1,0
0:16:32.402,549.1,101.3,1,0
0:16:32.433,545.5,99.5,1,0
0:16:32.464,540.2,97.7,1,0
0:16:32.502,536.6,97.7,1,0
0:16:32.533,534.9,97.7,1,0
0:16:32.565,534.9,97.7,1,0
0:16:32.603,534.9,97.7,1,0
0:16:32.634,533.1,97.7,1,0
0:16:32.681,533.1,97.7,1,0
0:16:32.719,531.3,97.7,1,0
0:16:32.750,529.5,97.7,1,0
0:16:32.781,527.7,99.5,1,0
0:16:32.804,527.7,101.3,1,0
0:16:32.835,527.7,101.3,1,0
0:16:32.871,527.7,101.3,1,0
0:16:32.903,527.7,101.3,1,0
0:16:32.935,527.7,101.3,1,0
0:16:32.966,529.5,101.3,1,0
0:16:33.004,529.5,101.3,1,0
0:16:33.051,529.5,101.3,1,0
0:16:33.104,529.5,103.1,1,0
0:16:33.151,527.7,103.1,1,0
0:16:33.182,527.7,103.1,1,0
0:16:33.204,527.7,103.1,1,0
0:16:33.236,527.7,103.1,1,0
0:16:33.267,526.0,101.3,1,0
0:16:33.305,526.0,101.3,1,0
0:16:33.336,526.0,101.3,1,0
0:16:33.367,526.0,101.3,1,0
0:16:33.405,526.0,101.3,1,0
0:16:33.452,526.0,101.3,1,0
0:16:33.485,527.7,101.3,1,0
0:16:33.506,527.7,101.3,1,0
0:16:33.537,527.7,101.3,1,0
0:16:33.568,527.7,101.3,1,0
0:16:33.606,527.7,101.3,1,0
0:16:33.637,527.7,101.3,1,0
0:16:33.669,527.7,101.3,1,0
0:16:33.706,527.7,101.3,1,0
0:16:33.738,527.7,101.3,1,0
0:16:33.769,527.7,101.3,1,0
0:16:33.822,527.7,101.3,1,0
0:16:33.853,527.7,101.3,1,0
0:16:33.885,527.7,101.3,1,0
0:16:33.907,527.7,99.5,1,0
0:16:33.938,527.7,99.5,1,0
0:16:33.969,527.7,99.5,1,0
0:16:34.007,527.7,99.5,1,0
0:16:34.038,527.7,99.5,1,0
0:16:34.070,527.7,99.5,1,0
0:16:34.107,527.7,97.7,1,0
0:16:34.139,527.7,97.7,1,0
0:16:34.170,526.0,97.7,1,0
0:16:34.208,526.0,97.7,1,0
0:16:34.255,526.0,97.7,1,0
0:16:34.308,520.6,96.0,1,0
0:16:34.340,517.1,96.0,1,0
0:16:34.371,511.8,94.2,1,0
0:16:34.408,508.2,92.4,1,0
0:16:34.439,504.6,92.4,1,0
0:16:34.471,497.5,92.4,1,0
0:16:34.510,492.2,94.2,1,0
0:16:34.540,486.9,94.2,1,0
0:16:34.586,479.8,94.2,1,0
0:16:34.609,474.4,94.2,1,0
0:16:34.640,469.1,92.4,1,0
0:16:34.687,463.8,92.4,1,0
0:16:34.709,456.7,92.4,1,0
0:16:34.740,449.6,94.2,1,0
0:16:34.771,442.5,94.2,1,0
0:16:34.809,437.1,94.2,1,0
0:16:34.840,431.8,94.2,1,0
0:16:34.876,426.5,94.2,1,0
0:16:34.909,422.9,94.2,1,0
0:16:34.941,419.4,94.2,1,0
0:16:34.988,415.8,97.7,1,0
0:16:35.010,414.0,99.5,1,0
0:16:35.041,412.2,99.5,1,0
0:16:35.072,410.5,99.5,1,0
0:16:35.110,408.7,99.5,1,0
0:16:35.141,408.7,99.5,1,0
0:16:35.173,408.7,99.5,1,0
0:16:35.210,408.7,99.5,1,0
0:16:35.242,408.7,103.1,1,0
0:16:35.273,408.7,104.8,1,0
0:16:35.311,408.7,104.8,1,0
0:16:35.358,410.5,104.8,1,0
0:16:35.389,410.5,104.8,1,0
0:16:35.411,412.2,104.8,1,0
0:16:35.442,412.2,104.8,1,0
0:16:35.474,412.2,103.1,1,0
0:16:35.511,414.0,101.3,1,0
0:16:35.542,412.2,101.3,1,0
0:16:35.573,412.2,99.5,1,0
0:16:35.611,412.2,99.5,1,0
0:16:35.642,412.2,99.5,1,0
0:16:35.674,412.2,97.7,1,0
0:16:35.712,410.5,97.7,1,0
0:16:35.759,410.5,99.5,1,0
0:16:35.790,410.5,99.5,1,0
0:16:35.812,408.7,99.5,1,0
0:16:35.843,410.5,99.5,1,0
0:16:35.874,410.5,99.5,1,0
0:16:35.912,410.5,101.3,1,0
0:16:35.943,410.5,101.3,1,0
0:16:35.974,410.5,101.3,1,0
0:16:36.012,408.7,101.3,1,0
0:16:36.043,408.7,103.1,1,0
0:16:36.075,406.9,103.1,1,0
0:16:36.112,406.9,103.1,1,0
0:16:36.144,406.9,104.8,1,0
0:16:36.191,408.7,104.8,1,0
0:16:36.213,408.7,104.8,1,0
0:16:36.244,406.9,104.8,1,0
0:16:36.275,406.9,106.6,1,0
0:16:36.313,406.9,106.6,1,0
0:16:36.344,406.9,106.6,1,0
0:16:36.376,406.9,106.6,1,0
0:16:36.414,406.9,106.6,1,0
0:16:36.445,406.9,106.6,1,0
0:16:36.478,406.9,106.6,1,0
0:16:36.514,406.9,106.6,1,0
0:16:36.545,406.9,106.6,1,0
0:16:36.576,406.9,106.6,1,0
0:16:36.616,406.9,104.8,1,0
0:16:36.647,406.9,104.8,1,0
0:16:36.678,406.9,104.8,1,0
0:16:36.714,406.9,104.8,1,0
0:16:36.745,406.9,104.8,1,0
0:16:36.777,406.9,104.8,1,0
0:16:36.815,406.9,104.8,1,0
0:16:36.846,406.9,104.8,1,0
0:16:36.882,406.9,104.8,1,0
0:16:36.915,406.9,104.8,1,0
0:16:36.946,406.9,104.8,1,0
0:16:36.977,406.9,104.8,1,0
0:16:37.015,406.9,104.8,1,0
0:16:37.046,406.9,104.8,1,0
0:16:37.078,406.9,104.8,1,0
0:16:37.116,406.9,104.8,1,0
0:16:37.147,406.9,104.8,1,0
0:16:37.178,408.7,104.8,1,0
0:16:37.215,410.5,104.8,1,0
0:16:37.247,410.5,104.8,1,0
0:16:37.294,408.7,104.8,1,0
0:16:37.316,406.9,106.6,1,0
0:16:37.346,405.1,106.6,1,0
0:16:37.378,403.4,106.6,1,0
0:16:37.416,401.6,106.6,1,0
0:16:37.448,399.8,108.4,1,0
0:16:37.479,396.3,108.4,1,0
0:16:37.516,392.7,106.6,1,0
0:16:37.548,389.1,106.6,1,0
0:16:37.579,387.4,106.6,1,0
0:16:37.611,383.8,110.2,1,0
0:16:37.646,382.0,113.7,1,0
0:16:37.717,378.5,115.5,1,0
0:16:37.748,378.5,115.5,1,0
0:16:37.779,376.7,115.5,1,0
0:16:37.817,376.7,113.7,1,0
0:16:37.848,376.7,113.7,1,0
0:16:37.879,376.7,113.7,1,0
0:16:37.916,374.9,113.7,1,0
0:16:37.948,374.9,113.7,1,0
0:16:37.979,373.2,115.5,1,0
0:16:38.010,371.4,115.5,1,0
0:16:38.052,371.4,113.7,1,0
0:16:38.083,373.2,113.7,1,0
0:16:38.117,373.2,111.9,1,0
0:16:38.148,374.9,110.2,1,0
0:16:38.179,374.9,110.2,1,0
0:16:38.217,374.9,110.2,1,0
0:16:38.248,374.9,110.2,1,0
0:16:38.279,374.9,110.2,1,0
0:16:38.317,374.9,110.2,1,0
0:16:38.348,374.9,110.2,1,0
0:16:38.380,374.9,110.2,1,0
0:16:38.418,374.9,110.2,1,0
0:16:38.449,373.2,110.2,1,0
0:16:38.480,373.2,111.9,1,0
0:16:38.518,374.9,113.7,1,0
0:16:38.549,374.9,113.7,1,0
0:16:38.580,374.9,113.7,1,0
0:16:38.618,374.9,115.5,1,0
0:16:38.649,376.7,117.3,1,0
0:16:38.681,376.7,117.3,1,0
0:16:38.719,376.7,119.1,1,0
0:16:38.750,376.7,119.1,1,0
0:16:38.781,376.7,120.8,1,0
0:16:38.820,376.7,120.8,1,0
0:16:38.851,376.7,120.8,1,0
0:16:38.886,378.5,120.8,1,0
0:16:38.919,378.5,120.8,1,0
0:16:38.950,378.5,120.8,1,0
0:16:38.981,378.5,120.8,1,0
0:16:39.019,380.3,120.8,1,0
0:16:39.050,380.3,119.1,1,0
0:16:39.082,380.3,119.1,1,0
0:16:39.119,380.3,119.1,1,0
0:16:39.181,378.5,117.3,1,0
0:16:39.220,378.5,117.3,1,0
0:16:39.252,378.5,115.5,1,0
0:16:39.283,380.3,117.3,1,0
0:16:39.319,380.3,117.3,1,0
0:16:39.350,380.3,119.1,1,0
0:16:39.382,382.0,119.1,1,0
0:16:39.420,382.0,119.1,1,0
0:16:39.451,382.0,119.1,1,0
0:16:39.482,383.8,119.1,1,0
0:16:39.519,383.8,120.8,1,0
0:16:39.551,385.6,120.8,1,0
0:16:39.598,385.6,120.8,1,0
0:16:39.650,382.0,120.8,1,0
0:16:39.682,378.5,119.1,1,0
0:16:39.719,373.2,117.3,1,0
0:16:39.751,367.8,115.5,1,0
0:16:39.782,364.3,113.7,1,0
0:16:39.820,360.7,110.2,1,0
0:16:39.851,358.9,110.2,1,0
0:16:39.882,353.6,110.2,1,0
0:16:39.920,350.1,110.2,1,0
0:16:40.021,342.9,106.6,1,0
0:16:40.052,341.2,104.8,1,0
0:16:40.083,341.2,104.8,1,0
0:16:40.121,341.2,104.8,1,0
0:16:40.152,341.2,104.8,1,0
0:16:40.183,341.2,104.8,1,0
0:16:40.221,341.2,106.6,1,0
0:16:40.253,341.2,108.4,1,0
0:16:40.284,341.2,108.4,1,0
0:16:40.321,341.2,108.4,1,0
0:16:40.352,341.2,108.4,1,0
0:16:40.384,341.2,108.4,1,0
0:16:40.422,341.2,108.4,1,0
0:16:40.453,341.2,110.2,1,0
0:16:40.484,341.2,110.2,1,0
0:16:40.522,341.2,110.2,1,0
0:16:40.553,341.2,110.2,1,0
0:16:40.584,342.9,110.2,1,0
0:16:40.622,342.9,108.4,1,0
0:16:40.653,342.9,108.4,1,0
0:16:40.685,346.5,111.9,1,0
0:16:40.723,341.2,110.2,1,0
0:16:40.754,341.2,110.2,1,0
0:16:40.785,339.4,111.9,1,0
0:16:40.823,339.4,111.9,1,0
0:16:40.859,335.8,113.7,1,0
0:16:40.890,334.1,111.9,1,0
0:16:40.923,330.5,111.9,1,0
0:16:40.955,330.5,111.9,1,0
0:16:40.986,330.5,111.9,1,0
0:16:41.024,330.5,111.9,1,0
0:16:41.055,328.7,113.7,1,0
0:16:41.086,328.7,113.7,1,0
0:16:41.124,330.5,113.7,1,0
0:16:41.155,330.5,113.7,1,0
0:16:41.187,330.5,113.7,1,0
0:16:41.224,332.3,113.7,1,0
0:16:41.255,332.3,113.7,1,0
0:16:41.286,334.1,113.7,1,0
0:16:41.324,337.6,111.9,1,0
0:16:41.355,341.2,110.2,1,0
0:16:41.387,346.5,111.9,1,0
0:16:41.425,344.7,115.5,1,0
0:16:41.487,348.3,115.5,1,0
0:16:41.525,350.1,115.5,1,0
0:16:41.556,353.6,115.5,1,0
0:16:41.587,353.6,117.3,1,0
0:16:41.625,355.4,117.3,1,0
0:16:41.656,355.4,119.1,1,0
0:16:41.688,355.4,120.8,1,0
0:16:41.726,355.4,122.6,1,0
0:16:41.757,355.4,124.4,1,0
0:16:41.788,355.4,126.2,1,0
0:16:41.826,357.2,129.7,1,0
0:16:41.888,358.9,140.4,1,0
0:16:41.926,358.9,145.7,1,0
0:16:41.957,358.9,152.8,1,0
0:16:41.989,362.5,161.7,1,0
0:16:42.027,366.0,168.8,1,0
0:16:42.058,369.6,175.9,1,0
0:16:42.089,373.2,181.2,1,0
0:16:42.127,376.7,186.6,1,0
0:16:42.158,378.5,191.9,1,0
0:16:42.189,380.3,197.2,1,0
0:16:42.243,382.0,200.8,1,0
0:16:42.290,385.6,202.6,1,0
0:16:42.328,390.9,204.3,1,0
0:16:42.359,396.3,209.7,1,0
0:16:42.390,399.8,216.8,1,0
0:16:42.428,403.4,222.1,1,0
0:16:42.459,406.9,229.2,1,0
0:16:42.490,412.2,234.6,1,0
0:16:42.528,415.8,239.9,1,0
0:16:42.591,426.5,248.8,0,1
0:16:42.629,430.0,254.1,0,1
0:16:42.660,433.6,261.2,0,1
0:16:42.691,438.9,268.3,0,1
0:16:42.729,442.5,273.6,0,1
0:16:42.760,447.8,279.0,0,1
0:16:42.791,453.1,284.3,0,1
0:16:42.829,456.7,291.4,0,1
0:16:42.865,460.2,296.7,0,1
0:16:42.912,465.6,307.4,0,1
0:16:42.945,469.1,309.2,0,1
0:16:42.976,472.7,312.7,0,1
0:16:43.029,476.2,314.5,0,1
0:16:43.060,478.0,319.8,0,1
0:16:43.092,478.0,323.4,0,1
0:16:43.129,479.8,327.0,0,1
0:16:43.161,483.3,328.7,0,1
0:16:43.192,485.1,330.5,0,1
0:16:43.230,488.7,330.5,0,1
0:16:43.261,488.7,332.3,0,1
0:16:43.292,488.7,334.1,0,1
0:16:43.330,488.7,334.1,0,1
0:16:43.377,488.7,334.1,0,1
0:16:43.430,490.4,334.1,0,1
0:16:43.462,490.4,334.1,0,1
0:16:43.493,492.2,335.8,0,1
0:16:43.531,492.2,335.8,0,1
0:16:43.562,494.0,335.8,0,1
0:16:43.593,495.8,337.6,0,1
0:16:43.631,501.1,339.4,0,1
0:16:43.662,504.6,342.9,0,1
0:16:43.694,511.8,346.5,0,1
0:16:43.731,517.1,351.8,0,1
0:16:43.778,529.5,355.4,0,1
0:16:43.832,538.4,355.4,0,1
0:16:43.863,543.7,357.2,0,1
0:16:43.894,550.8,362.5,0,1
0:16:43.932,558.0,366.0,0,1
0:16:43.963,563.3,367.8,0,1
0:16:43.995,570.4,369.6,0,1
0:16:44.048,577.5,369.6,0,1
0:16:44.095,581.1,369.6,0,1
0:16:44.149,582.8,373.2,0,1
0:16:44.180,584.6,373.2,0,1
0:16:44.233,586.4,374.9,0,1
0:16:44.265,586.4,376.7,0,1
0:16:44.296,588.2,376.7,0,1
0:16:44.334,589.9,376.7,0,1
0:16:44.365,589.9,374.9,0,1
0:16:44.396,589.9,374.9,0,1
0:16:44.450,589.9,373.2,0,1
0:16:44.481,589.9,373.2,0,1
0:16:44.512,589.9,373.2,0,1
0:16:44.550,591.7,373.2,0,1
0:16:44.597,591.7,373.2,0,1
0:16:44.635,591.7,371.4,0,1
0:16:44.666,591.7,371.4,0,1
0:16:44.697,593.5,371.4,0,1
0:16:44.735,597.0,369.6,0,1
0:16:44.766,600.6,367.8,0,1
0:16:44.797,604.2,366.0,0,1
0:16:44.835,609.5,364.3,0,1
0:16:44.887,616.6,360.7,0,1
0:16:44.918,620.1,360.7,0,1
0:16:44.951,623.7,358.9,0,1
0:16:44.998,627.3,357.2,0,1
0:16:45.036,630.8,353.6,0,1
0:16:45.067,634.4,350.1,0,1
0:16:45.099,639.7,346.5,0,1
0:16:45.136,643.2,344.7,0,1
0:16:45.199,650.4,342.9,0,1
0:16:45.237,652.1,339.4,0,1
0:16:45.283,653.9,334.1,0,1
0:16:45.315,655.7,330.5,0,1
0:16:45.368,657.5,330.5,0,1
0:16:45.399,657.5,330.5,0,1
0:16:45.437,657.5,332.3,0,1
0:16:45.469,657.5,334.1,0,1
0:16:45.500,657.5,334.1,0,1
0:16:45.552,655.7,332.3,0,1
0:16:45.584,657.5,330.5,0,1
0:16:45.653,659.2,327.0,0,1
0:16:45.684,661.0,325.2,0,1
0:16:45.716,661.0,321.6,0,1
0:16:45.769,664.6,318.1,0,1
0:16:45.800,666.3,312.7,0,1
0:16:45.838,669.9,309.2,1,0
0:16:45.869,671.7,305.6,1,0
0:16:45.900,673.5,300.3,1,0
0:16:45.953,675.2,287.9,1,0
0:16:45.984,677.0,284.3,1,0
0:16:46.016,680.6,279.0,1,0
0:16:46.053,682.3,271.9,1,0
0:16:46.086,685.9,264.8,1,0
0:16:46.138,687.7,255.9,1,0
0:16:46.169,689.4,247.0,1,0
0:16:46.201,691.2,236.3,1,0
0:16:46.238,694.8,229.2,1,0
0:16:46.270,698.3,220.3,1,0
0:16:46.301,701.9,211.5,1,0
0:16:46.339,705.4,206.1,1,0
0:16:46.386,710.8,181.2,1,0
0:16:46.417,712.5,174.1,1,0
0:16:46.455,716.1,167.0,1,0
0:16:46.486,721.4,159.9,1,0
0:16:46.539,725.0,156.4,1,0
0:16:46.571,728.5,149.3,1,0
0:16:46.602,730.3,142.2,1,0
0:16:46.639,730.3,136.8,1,0
0:16:46.671,732.1,131.5,1,0
0:16:46.722,737.4,122.6,1,0
0:16:46.755,741.0,119.1,1,0
0:16:46.786,744.5,117.3,1,0
0:16:46.817,746.3,111.9,1,0
0:16:46.859,746.3,108.4,1,0
0:16:46.906,746.3,104.8,1,0
0:16:46.939,748.1,101.3,1,0
0:16:46.970,749.9,99.5,1,0
0:16:47.002,749.9,97.7,1,0
0:16:47.040,751.6,97.7,1,0
0:16:47.070,751.6,97.7,1,0
0:16:47.102,751.6,97.7,1,0
0:16:47.139,751.6,97.7,1,0
0:16:47.187,749.9,96.0,1,0
0:16:47.218,748.1,96.0,1,0
0:16:47.255,748.1,96.0,1,0
0:16:47.301,748.1,96.0,1,0
0:16:47.339,748.1,96.0,1,0
0:16:47.371,748.1,96.0,1,0
0:16:47.402,748.1,96.0,1,0
0:16:47.440,748.1,94.2,1,0
0:16:47.988,748.1,96.0,1,0
0:16:48.019,748.1,96.0,1,0
0:16:48.073,749.9,96.0,1,0
0:16:48.104,749.9,96.0,1,0
0:16:48.142,748.1,97.7,1,0
0:16:48.173,749.9,96.0,1,0
0:16:48.204,749.9,97.7,1,0
0:16:48.242,749.9,97.7,1,0
0:16:48.289,749.9,96.0,1,0
0:16:48.320,749.9,96.0,1,0
0:16:48.690,753.4,97.7,1,0
0:16:48.943,749.9,97.7,1,0
0:16:48.974,749.9,99.5,1,0
0:16:49.005,749.9,99.5,1,0
0:16:49.058,748.1,99.5,1,0
0:16:49.089,749.9,97.7,1,0
0:16:49.121,749.9,97.7,1,0
0:16:49.160,749.9,97.7,1,0
0:16:49.206,749.9,97.7,1,0
0:16:49.522,741.0,110.2,1,0
0:16:49.646,733.9,106.6,1,0
0:16:49.677,730.3,111.9,1,0
0:16:49.707,728.5,111.9,1,0
0:16:49.760,726.8,111.9,1,0
0:16:49.806,726.8,110.2,1,0
0:16:49.844,726.8,106.6,1,0
0:16:49.891,730.3,99.5,1,0
0:16:49.922,730.3,99.5,1,0
0:16:49.960,732.1,97.7,1,0
0:16:50.007,732.1,94.2,1,0
0:16:50.044,732.1,94.2,1,0
0:16:50.076,732.1,94.2,1,0
0:16:50.107,732.1,92.4,1,0
0:16:50.160,732.1,92.4,1,0
0:16:50.192,732.1,92.4,1,0
0:16:50.224,733.9,90.6,1,0
0:16:50.261,733.9,90.6,1,0
0:16:50.292,733.9,92.4,1,0
0:16:50.323,732.1,94.2,1,0
0:16:50.377,732.1,97.7,1,0
0:16:50.408,730.3,101.3,1,0
0:16:50.446,726.8,111.9,1,0
0:16:50.478,728.5,115.5,1,0
0:16:50.508,726.8,110.2,1,0
0:16:50.547,725.0,108.4,1,0
0:16:50.694,716.1,110.2,1,0
0:16:51.247,703.7,108.4,1,0
0:16:51.278,705.4,108.4,1,0
0:16:51.309,705.4,108.4,1,0
0:16:51.394,701.9,110.2,1,0
0:16:51.425,696.6,110.2,1,0
0:16:51.764,605.9,120.8,1,0
0:16:51.826,597.0,126.2,1,0
0:16:51.864,588.2,124.4,1,0
0:16:51.911,579.3,124.4,1,0
0:16:51.949,572.2,122.6,1,0
0:16:51.980,565.1,124.4,1,0
0:16:52.012,558.0,124.4,1,0
0:16:52.049,549.1,122.6,1,0
0:16:52.096,534.9,117.3,1,0
0:16:52.128,527.7,115.5,1,0
0:16:52.165,522.4,115.5,1,0
0:16:52.197,515.3,115.5,1,0
0:16:52.228,510.0,113.7,1,0
0:16:52.266,504.6,110.2,1,0
0:16:52.313,499.3,108.4,1,0
0:16:52.349,497.5,106.6,1,0
0:16:52.381,494.0,106.6,1,0
0:16:52.413,494.0,108.4,1,0
0:16:52.466,495.8,111.9,1,0
0:16:52.497,495.8,111.9,1,0
0:16:52.551,497.5,111.9,1,0
0:16:52.597,497.5,111.9,1,0
0:16:52.629,497.5,111.9,1,0
0:16:52.683,497.5,111.9,1,0
0:16:52.715,497.5,111.9,1,0
0:16:52.752,497.5,111.9,1,0
0:16:52.782,499.3,113.7,1,0
0:16:52.813,499.3,113.7,1,0
0:16:52.851,499.3,113.7,1,0
0:16:52.871,499.3,113.7,1,0
0:16:52.902,499.3,113.7,1,0
0:16:52.933,499.3,113.7,1,0
0:16:52.966,497.5,111.9,1,0
0:16:52.997,497.5,111.9,1,0
0:16:53.029,497.5,111.9,1,0
0:16:53.082,497.5,111.9,1,0
0:16:53.113,497.5,111.9,1,0
0:16:53.151,497.5,111.9,1,0
0:16:53.182,497.5,111.9,1,0
0:16:53.214,497.5,111.9,1,0
0:16:53.267,495.8,111.9,1,0
0:16:53.298,495.8,111.9,1,0
0:16:53.329,494.0,113.7,1,0
0:16:53.367,492.2,113.7,1,0
0:16:53.398,490.4,115.5,1,0
0:16:53.451,486.9,115.5,1,0
0:16:53.482,481.5,115.5,1,0
0:16:53.514,476.2,113.7,1,0
0:16:53.551,467.3,111.9,1,0
0:16:53.582,460.2,108.4,1,0
0:16:53.614,453.1,108.4,1,0
0:16:53.651,447.8,110.2,1,0
0:16:53.698,435.3,110.2,1,0
0:16:53.730,428.2,106.6,1,0
0:16:53.767,422.9,104.8,1,0
0:16:53.798,417.6,104.8,1,0
0:16:53.852,408.7,106.6,1,0
0:16:53.883,401.6,106.6,1,0
0:16:53.914,392.7,106.6,1,0
0:16:53.952,385.6,104.8,1,0
0:16:54.015,371.4,101.3,1,0
0:16:54.052,364.3,101.3,1,0
0:16:54.099,353.6,101.3,1,0
0:16:54.131,350.1,101.3,1,0
0:16:54.168,348.3,99.5,1,0
0:16:54.215,346.5,99.5,1,0
0:16:54.253,346.5,97.7,1,0
0:16:54.284,346.5,97.7,1,0
0:16:54.316,346.5,96.0,1,0
0:16:54.353,346.5,96.0,1,0
0:16:54.400,346.5,99.5,1,0
0:16:54.453,346.5,99.5,1,0
0:16:54.500,346.5,101.3,1,0
0:16:54.531,346.5,99.5,1,0
0:16:54.569,344.7,99.5,1,0
0:16:54.616,344.7,99.5,1,0
0:16:54.654,344.7,99.5,1,0
0:16:54.685,344.7,97.7,1,0
0:16:54.717,341.2,99.5,1,0
0:16:54.754,339.4,104.8,1,0
0:16:54.801,334.1,108.4,1,0
0:16:54.832,334.1,106.6,1,0
0:16:54.870,332.3,104.8,1,0
0:16:54.911,330.5,103.1,1,0
0:16:54.931,328.7,103.1,1,0
0:16:54.982,328.7,103.1,1,0
0:16:55.014,328.7,103.1,1,0
0:16:55.045,327.0,101.3,1,0
0:16:55.083,327.0,101.3,1,0
0:16:55.114,327.0,101.3,1,0
0:16:55.145,327.0,101.3,1,0
0:16:55.168,327.0,101.3,1,0
0:16:55.215,327.0,101.3,1,0
0:16:55.246,328.7,101.3,1,0
0:16:55.268,328.7,103.1,1,0
0:16:55.299,328.7,104.8,1,0
0:16:55.330,330.5,104.8,1,0
0:16:55.384,330.5,106.6,1,0
0:16:55.415,332.3,104.8,1,0
0:16:55.447,332.3,104.8,1,0
0:16:55.484,332.3,103.1,1,0
0:16:55.516,337.6,101.3,1,0
0:16:55.547,337.6,103.1,1,0
0:16:55.569,334.1,108.4,1,0
0:16:55.601,334.1,108.4,1,0
0:16:55.632,330.5,111.9,1,0
0:16:55.670,330.5,111.9,1,0
0:16:55.701,330.5,111.9,1,0
0:16:55.732,328.7,111.9,1,0
